url,name,model,price,1,2,3,6,7,8,9,10,11,12,13,14
/ad/30465924,Mitsubishi ASX,1.8D 4 4WD Euro 5 5dr SUV,"4,995",2012,Manual,54.3 mpg,Diesel,2012,1798cc,"104,200 miles",Diesel,Manual,Grey,SUV,54.3 mpg
/ad/30749588,Mitsubishi ASX,1.6 2 Hatchback 5d 1590cc,"4,995",2010,Manual,47.9 mpg,Petrol,2010,1590cc,"106,459 miles",Petrol,Manual,Grey,Hatchback,47.9 mpg
/ad/30948988,Mitsubishi Mirage,1.2 2 Hatchback,"4,995",2014,Manual,68.9 mpg,Petrol,2014,1193cc,"38,634 miles",Petrol,Manual,Blue,Hatchback,68.9 mpg
/ad/27032045,Mitsubishi Shogun,2.5 WARRIOR TD GLX 5d 114 BHP Estate,"4,999",2006,Manual,27.2 mpg,Diesel,2006,2477cc,"56,108 miles",Diesel,Manual,SILVER,Estate,27.2 mpg
/ad/30841433,Mitsubishi ASX,1.6 2 5d 115 BHP Hatchback,"5,095",2013,Manual,47.1 mpg,Petrol,2013,1590cc,"79,645 miles",Petrol,Manual,SILVER,Hatchback,47.1 mpg
/ad/30677564,Mitsubishi ASX,1.6 (115bhp) 3 (Leather) Hatchback 5d 1590cc,"5,250",2015,Manual,47.1 mpg,Petrol,2015,1590cc,"108,472 miles",Petrol,Manual,Grey,Hatchback,47.1 mpg
/ad/30835473,Mitsubishi Lancer,1.8 GS4 Sportback CVT Euro 4 5dr FULL SERVICE HISTORY13SERVICES Hatchback,"5,289",2010,Automatic,34.0 mpg,Petrol,2010,1798cc,"65,040 miles",Petrol,Automatic,Grey,Hatchback,34 mpg
/ad/30898362,Mitsubishi ASX,D ZC-H SUV,"5,395",2015,Manual,56.5 mpg,Diesel,2015,1600cc,"111,985 miles",Diesel,Manual,White,SUV,56.5 mpg
/ad/30014162,Mitsubishi Mirage,1.2 3 5d 79 BHP Hatchback,"5,395",2014,Manual,65.7 mpg,Petrol,2014,1193cc,"12,000 miles",Petrol,Manual,BLUE,Hatchback,65.7 mpg
/ad/30718710,Mitsubishi Shogun,3.2 DI-DC Elegance Auto 4WD Euro 4 5dr LWB SUV,"5,494",2008,Automatic,26.7 mpg,Diesel,2008,3200cc,"107,064 miles",Diesel,Automatic,Grey,SUV,26.7 mpg
/ad/30665646,Mitsubishi ASX,1.6 2 5d 115 BHP Hatchback,"5,499",2015,Manual,47.1 mpg,Petrol,2015,1.6L,"86,000 miles",Petrol,Manual,Silver,Hatchback,47.1 mpg
/ad/30963991,Mitsubishi ASX,1.8 D 4 SUV,"5,795",2012,Manual,54.3 mpg,Diesel,2012,1798cc,"71,000 miles",Diesel,Manual,Black,SUV,54.3 mpg
/ad/30701187,Mitsubishi ASX,1.8 DI-D 3 5d 114 BHP MOT SERVICE WARRANTY Hatchback,"5,857",2014,Manual,56.5 mpg,Diesel,2014,1798cc,"82,186 miles",Diesel,Manual,GREY,Hatchback,56.5 mpg
/ad/30673111,Mitsubishi ASX,DIESEL ESTATE Hatchback,"5,950",2014,Manual,54.3 mpg,Diesel,2014,1798cc,"87,000 miles",Diesel,Manual,Red,Hatchback,54.3 mpg
/ad/30443331,Mitsubishi Mirage,3 1.2 Other,"5,995",2014,Manual,65.7 mpg,Petrol,2014,1200cc,"35,000 miles",Petrol,Manual,Green,Other,65.7 mpg
/ad/29764124,Mitsubishi Shogun,SW SPECIAL EDS SUV,"5,995",2006,Automatic,26.9 mpg,Diesel,2006,3200cc,"82,000 miles",Diesel,Automatic,Silver,SUV,26.9 mpg
/ad/30814413,Mitsubishi ASX,1.6 3 5d 115 BHP Hatchback,"5,995",2014,Manual,47.1 mpg,Petrol,2014,1590cc,"82,698 miles",Petrol,Manual,BROWN,Hatchback,47.1 mpg
/ad/30844082,Mitsubishi Shogun,3.2 DI-D Elegance SUV,"5,995",2006,Automatic,26.9 mpg,Diesel,2006,3200cc,"98,000 miles",Diesel,Automatic,Silver,SUV,26.9 mpg
/ad/30814413,Mitsubishi ASX,1.6 3 5d 115 BHP Hatchback,"5,995",2014,Manual,47.1 mpg,Petrol,2014,1590cc,"82,698 miles",Petrol,Manual,BROWN,Hatchback,47.1 mpg
/ad/30702566,Mitsubishi Shogun,DIESEL STATION WAGON SUV,"5,995",2007,Automatic,26.7 mpg,Diesel,2007,3200cc,"113,000 miles",Diesel,Automatic,Black,SUV,26.7 mpg
/ad/28838088,Mitsubishi Outlander,2.2DI-D GX4 (7st) MPV 5d 2268cc,"6,181",2012,Manual,Tax: n/a,2012,2268cc,"113,949 miles",Diesel,Manual,Silver,MPV,,
/ad/30963699,Mitsubishi Outlander,DIESEL ESTATE SUV,"6,295",2012,Automatic,39.2 mpg,Diesel,2012,2200cc,"100,000 miles",Diesel,Automatic,Pyrenees Black Pearl,SUV,39.2 mpg
/ad/30919652,Mitsubishi ASX,DIESEL ESTATE Hatchback,"6,450",2017,Manual,56.5 mpg,Diesel,2017,1560cc,"115,906 miles",Diesel,Manual,Red,Hatchback,56.5 mpg
/ad/30929215,Mitsubishi Outlander,2.2 DI-D GX3 5dr ++ 7 SEAT / 10 SERVICES ++ ZERO DEPOSIT 160 P/MTH ++ Estate,"6,475",2013,Manual,43.5 mpg,Diesel,2013,2268cc,"85,000 miles",Diesel,Manual,Amethyst Black,Estate,43.5 mpg
/ad/30900655,Mitsubishi Mirage,1.2 3 5dr CVT Hatchback,"6,495",2013,Automatic,68.9 mpg,Petrol,2013,1193cc,"40,000 miles",Petrol,Automatic,White,Hatchback,68.9 mpg
/ad/28279694,Mitsubishi Shogun,3.2 DI-DC Equippe 5dr Auto Estate,"6,500",2008,Automatic,26.7 mpg,Diesel,2008,3200cc,"99,632 miles",Diesel,Automatic,Silver,Estate,26.7 mpg
/ad/30834648,Mitsubishi Outlander,2.3 DI-D GX 1 4WORK 175 BHP Other,"6,594",2013,Manual,44.8 mpg,Diesel,2013,2268cc,"97,666 miles",Diesel,Manual,WHITE,Other,44.8 mpg
/ad/30556030,Mitsubishi ASX,1.6 2 5d 115 BHP Hatchback,"6,690",2015,Manual,47.1 mpg,Petrol,2015,1590cc,"55,000 miles",Petrol,Manual,WHITE,Hatchback,47.1 mpg
/ad/30838855,Mitsubishi Mirage,1.2 3 CVT Euro 5 (s/s) 5dr Hatchback,"6,700",2013,Automatic,68.9 mpg,Petrol,2013,1193cc,"26,430 miles",Petrol,Automatic,Red,Hatchback,68.9 mpg
/ad/30435276,Mitsubishi ASX,1.8 DI-D 4 5d 114 BHP Hatchback,"6,750",2014,Manual,54.3 mpg,Diesel,2014,1798cc,"66,297 miles",Diesel,Manual,RED,Hatchback,54.3 mpg
/ad/30792938,Mitsubishi Shogun,3.5 WARRIOR EQUIPPE V6 GDI SWB 3d 200 BHP Estate,"6,750",2003,Automatic,19.9 mpg,Petrol,2003,3500cc,"73,000 miles",Petrol,Automatic,SILVER,Estate,19.9 mpg
/ad/30946109,Mitsubishi Mirage,1.2 4 5dr Hatchback,"6,787",2019,Manual,57.6 mpg,Petrol,2019,1.2L,"56,000 miles",Petrol,Manual,Blue,Hatchback,57.6 mpg
/ad/30922716,Mitsubishi ASX,1.6 2 ClearTec 5dr Hatchback,"6,990",2012,Manual,47.1 mpg,Petrol,2012,1590cc,"70,000 miles",Petrol,Manual,Blue,Hatchback,47.1 mpg
/ad/30948928,Mitsubishi Mirage,Juro Hatchback,"6,995",2017,Manual,65.7 mpg,Petrol,2017,1193cc,"30,097 miles",Petrol,Manual,Grey,Hatchback,65.7 mpg
