url,name,model,price,1,2,3,6,7,8,9,10,11,12,13,14
/ad/30390464,Nissan GT-R,Coupe,"39,990",2009,Automatic,22.8 mpg,Petrol,2009,3799cc,"68,000 miles",Petrol,Automatic,Black,Coupe,22.8 mpg
/ad/30883901,Nissan X Trail,l 1.5 E-Power E-4orce 213 Tekna 5dr Auto SUV,"39,975",2023,Semi-Auto,43.5 mpg,Hybrid,2023,1.5L,"4,936 miles",Hybrid,Semiauto,Silver,SUV,43.5 mpg
/ad/30617694,Nissan X Trail,l 1.5 E-Power 204 Tekna 5dr Xtronic SUV,"39,975",2023,Semi-Auto,47.1 mpg,Hybrid,2023,1.5L,"3,856 miles",Hybrid,Semiauto,Grey,SUV,47.1 mpg
/ad/30680909,Nissan X Trail,l 1.5 E-Power E-4orce 213 Tekna 5dr [7 Seat] Auto SUV,"39,719",2023,Semi-Auto,42.8 mpg,Hybrid,2023,1.5L,"4,776 miles",Hybrid,Semiauto,Blue,SUV,42.8 mpg
/ad/30905013,Nissan X Trail,l 1.5 E-Power E-4orce 213 Tekna 5dr Auto SUV,"39,490",2023,Semi-Auto,43.5 mpg,Hybrid,2023,1.5L,"4,005 miles",Hybrid,Semiauto,Grey,SUV,43.5 mpg
/ad/30328068,Nissan GT-R,3.8 BLACK EDITION 2d 479 BHP Coupe,"38,990",2009,Automatic,22.8 mpg,Petrol,2009,3799cc,"61,000 miles",Petrol,Automatic,BLACK,Coupe,22.8 mpg
/ad/29984671,Nissan X Trail,l 1.5 163 MHEV DIG-T TEKNA PLUS XTRONIC*QUILTED PREMIUM LEATHER,"38,990",2023,Other,37.2 mpg,Other,2023,1497cc,"5,000 miles",Other,Other,Unknown,Hatchback,37.2 mpg
/ad/30889781,Nissan ARIYA,Ariya 178kW Evolve 87kWh 22kWCh 5dr Auto Hatchback Hatchback,"38,989",2022,Automatic,Tax: £0,2022,"10,019 miles",Electric,Automatic,GREY,Hatchback,,,
/ad/30661898,Nissan X Trail,l 1.5 E-Power 204 Tekna 5dr Xtronic SUV,"38,895",2023,Semi-Auto,47.1 mpg,Hybrid,2023,1.5L,659 miles,Hybrid,Semiauto,Grey,SUV,47.1 mpg
/ad/30837731,Nissan GT-R,3.8 V6 Black Edition Auto 4WD Euro 4 2dr Coupe,"38,895",2009,Automatic,22.8 mpg,Petrol,2009,3799cc,"69,000 miles",Petrol,Auto,Black,Coupe,22.8 mpg
/ad/30794690,Nissan X Trail,l 1.5 E-Power E-4orce 213 Tekna 5dr Auto SUV,"38,590",2023,Semi-Auto,43.5 mpg,Hybrid,2023,1.5L,"6,824 miles",Hybrid,Semiauto,Grey,SUV,43.5 mpg
/ad/30875274,Nissan X Trail,l 1.5 E-Power 204 Tekna 5dr Xtronic SUV,"38,500",2023,Semi-Auto,47.1 mpg,Hybrid,2023,1.5L,"4,989 miles",Hybrid,Semiauto,Grey,SUV,47.1 mpg
/ad/30810559,Nissan X Trail,l 1.5 E-Power E-4orce 213 Tekna 5dr Auto SUV,"38,500",2022,Semi-Auto,43.5 mpg,Hybrid,2022,1.5L,"9,071 miles",Hybrid,Semiauto,Silver,SUV,43.5 mpg
/ad/30660960,Nissan Qashqai,i 1.5 E-Power Tekna+ 5dr Auto SUV,"38,495",2023,Semi-Auto,51.4 mpg,Hybrid,2023,1.5L,"1,604 miles",Hybrid,Semiauto,Grey,SUV,51.4 mpg
/ad/30875321,Nissan X Trail,l 1.5 E-Power E-4orce 213 Tekna 5dr Auto SUV,"38,489",2022,Semi-Auto,43.5 mpg,Hybrid,2022,1.5L,"1,022 miles",Hybrid,Semiauto,Silver,SUV,43.5 mpg
/ad/30946095,Nissan X Trail,l 1.5 E-Power 204 N-Connecta 5dr Xtronic SUV,"37,999",2023,Semi-Auto,48.7 mpg,Hybrid,2023,1.5L,10 miles,Hybrid,Semiauto,Other,SUV,48.7 mpg
/ad/30826776,Nissan Qashqai,i 1.5 E-Power Tekna 5dr Auto SUV,"37,999",2023,Semi-Auto,51.4 mpg,Hybrid,2023,1.5L,"2,000 miles",Hybrid,Semiauto,Silver,SUV,51.4 mpg
/ad/30871868,Nissan Qashqai,Tekna Plus SUV,"37,995",,Automatic,51.4 mpg,Hybrid,1497cc,Hybrid Electric,Automatic,Silver,SUV,51.4 mpg,,
/ad/30624383,Nissan Qashqai,i 1.5 E-Power Tekna+ 5dr Auto SUV,"37,990",2023,Semi-Auto,51.4 mpg,Hybrid,2023,1.5L,"5,001 miles",Hybrid,Semiauto,Grey,SUV,51.4 mpg
/ad/30928714,Nissan Qashqai,i 1.5 E-Power Tekna+ 5dr Auto SUV,"37,900",2023,Semi-Auto,51.4 mpg,Hybrid,2023,1.5L,"3,546 miles",Hybrid,Semiauto,Blue,SUV,51.4 mpg
/ad/30902338,Nissan Qashqai,i 1.5 E-Power Tekna+ 5dr Auto SUV,"37,895",2023,Semi-Auto,51.4 mpg,Hybrid,2023,1.5L,"3,000 miles",Hybrid,Semiauto,White,SUV,51.4 mpg
/ad/30687687,Nissan X Trail,l 1.5 MHEV 163 Tekna+ 5dr [7 Seat] Xtronic SUV,"37,825",2023,Semi-Auto,37.2 mpg,Hybrid,2023,1.5L,"4,624 miles",Hybrid,Semiauto,Grey,SUV,37.2 mpg
/ad/30820663,Nissan Qashqai,1.5 h e-POWER Tekna+ SUV 5dr Petrol Hybrid Auto Euro 6 (s/s) (190 ps) Auto.Heated seats/ screen.ULEZ SUV,"37,498",2023,Automatic,51.4 mpg,Hybrid,2023,1497cc,"5,953 miles",Petrol Hybrid,Automatic,Blue,SUV,51.4 mpg
/ad/30758012,Nissan X Trail,l 1.5 E-Power 204 Tekna 5dr Xtronic SUV,"37,490",2023,Semi-Auto,47.1 mpg,Hybrid,2023,1.5L,"5,001 miles",Hybrid,Semiauto,Blue,SUV,47.1 mpg
/ad/30925614,Nissan X Trail,l 1.5 E-Power E-4orce 213 Tekna 5dr Auto SUV,"37,381",2022,Semi-Auto,43.5 mpg,Hybrid,2022,1.5L,"11,500 miles",Hybrid,Semiauto,White,SUV,43.5 mpg
/ad/30700276,Nissan X Trail,l Other,"36,990",2023,Automatic,44.8 mpg,Other,2023,1500cc,"1,000 miles",Other,Automatic,Grey,Other,44.8 mpg
/ad/30900832,Nissan X Trail,l 1.5 E-Power E-4orce 213 Tekna 5dr Auto SUV,"36,990",2023,Semi-Auto,43.5 mpg,Hybrid,2023,1.5L,"4,507 miles",Hybrid,Semiauto,Blue,SUV,43.5 mpg
/ad/30758009,Nissan Qashqai,i 1.5 E-Power Tekna+ 5dr Auto SUV,"36,990",2023,Semi-Auto,51.4 mpg,Hybrid,2023,1.5L,"5,001 miles",Hybrid,Semiauto,Grey,SUV,51.4 mpg
/ad/30667741,Nissan X Trail,l 1.5 E-Power 204 N-Connecta 5dr Xtronic SUV,"36,906",2023,Semi-Auto,48.7 mpg,Hybrid,2023,1.5L,"1,000 miles",Hybrid,Semiauto,Silver,SUV,48.7 mpg
/ad/30961732,Nissan X Trail,l 1.5 E-Power 204 Tekna 5dr Xtronic SUV,"36,895",2023,Semi-Auto,47.1 mpg,Hybrid,2023,1.5L,"9,838 miles",Hybrid,Semiauto,Blue,SUV,47.1 mpg
/ad/30837225,Nissan X Trail,l 1.5 E-Power 204 Tekna+ 5dr Xtronic SUV,"36,598",2022,Semi-Auto,45.6 mpg,Hybrid,2022,1.5L,"11,407 miles",Hybrid,Semiauto,Silver,SUV,45.6 mpg
/ad/30677860,Nissan Qashqai,i 1.5 E-Power Tekna+ 5dr Auto SUV,"36,590",2023,Semi-Auto,51.4 mpg,Hybrid,2023,1.5L,"7,926 miles",Hybrid,Semiauto,Grey,SUV,51.4 mpg
/ad/30749181,Nissan Qashqai,i 1.3 DiG-T MH 158 Tekna+ 5dr 4WD Xtronic SUV,"36,500",2023,Semi-Auto,40.4 mpg,Hybrid,2023,1.3L,4 miles,Hybrid,Semiauto,Black,SUV,40.4 mpg
/ad/30748690,Nissan Qashqai,i 1.3 DiG-T MH 158 Tekna+ 5dr Xtronic SUV,"36,500",2023,Semi-Auto,43.5 mpg,Hybrid,2023,1.3L,4 miles,Hybrid,Semiauto,Red,SUV,43.5 mpg
/ad/30775943,Nissan X Trail,X-trail 1.5 E-Power E-4orce 213 Tekna 5dr Auto Station Wagon 4x4,"36,489",2022,Automatic,43.5 mpg,Hybrid,2022,1497.0cc,157 miles,Hybrid,Automatic,Grey,4x4,43.5 mpg
/ad/30822781,Nissan X Trail,l 1.5 E-Power E-4orce 213 Tekna 5dr [7 Seat] Auto SUV,"36,102",2022,Semi-Auto,42.8 mpg,Hybrid,2022,1.5L,"18,401 miles",Hybrid,Semiauto,Silver,SUV,42.8 mpg
/ad/30837479,Nissan Qashqai,i 1.5 E-Power Tekna+ 5dr Auto SUV,"36,096",2023,Semi-Auto,51.4 mpg,Hybrid,2023,1.5L,"4,000 miles",Hybrid,Semiauto,Grey,SUV,51.4 mpg
/ad/30829815,Nissan Qashqai,i 1.3 DiG-T MH 158 N-Connecta 5dr Xtronic SUV,"36,000",2023,Semi-Auto,44.1 mpg,Hybrid,2023,1.3L,8 miles,Hybrid,Semiauto,Black,SUV,44.1 mpg
/ad/30661899,Nissan Qashqai,i 1.5 E-Power Tekna 5dr Auto SUV,"35,995",2023,Semi-Auto,51.4 mpg,Hybrid,2023,1.5L,"1,869 miles",Hybrid,Semiauto,Silver,SUV,51.4 mpg
/ad/30791207,Nissan Qashqai,i 1.5 190 E-POWER TEKNA*2 TONE PAINT,"35,990",2023,Automatic,51.4 mpg,Petrol,2023,1497cc,"2,019 miles",Petrol,Automatic,White,Hatchback,51.4 mpg
/ad/30859517,Nissan X Trail,l 1.5 E-Power E-4orce 213 N-Connecta 5dr Auto SUV,"35,961",2023,Semi-Auto,44.8 mpg,Hybrid,2023,1.5L,"2,304 miles",Hybrid,Semiauto,Other,SUV,44.8 mpg
/ad/27347216,Nissan X Trail,1.3 DIG-T Tekna DCT Auto ss 5dr SUV,"35,900",2021,Automatic,36.2 mpg,Petrol,2021,1332cc,15 miles,Petrol,Automatic,Blue,SUV,36.2 mpg
/ad/29717388,Nissan X Trail,l 1.5 E-Power 204 Tekna 5dr Xtronic SUV,"35,887",2023,Semi-Auto,47.1 mpg,Hybrid,2023,1.5L,"6,619 miles",Hybrid,Semiauto,White,SUV,47.1 mpg
/ad/30692494,Nissan X Trail,l 1.5 E-Power E-4orce 213 Tekna 5dr Auto SUV,"35,874",2022,Semi-Auto,43.5 mpg,Hybrid,2022,1.5L,"8,968 miles",Hybrid,Semiauto,White,SUV,43.5 mpg
/ad/30796115,Nissan X Trail,l 1.5 E-Power E-4orce 213 N-Connecta 5dr Auto SUV,"35,800",2022,Semi-Auto,44.8 mpg,Hybrid,2022,1.5L,"3,534 miles",Hybrid,Semiauto,Blue,SUV,44.8 mpg
/ad/30652854,Nissan Qashqai,Tekna SUV,"35,795",,Automatic,51.4 mpg,Hybrid,1497cc,152 miles,Hybrid Electric,Automatic,Black,SUV,51.4 mpg,
/ad/30496324,Nissan X Trail,Tekna SUV,"35,695",,Automatic,38.2 mpg,Hybrid,1497cc,"7,341 miles",Hybrid Electric,Automatic,Grey,SUV,38.2 mpg,
/ad/30748714,Nissan Qashqai,i 1.5 E-Power Tekna 5dr Auto SUV,"35,499",2023,Semi-Auto,51.4 mpg,Hybrid,2023,1.5L,950 miles,Hybrid,Semiauto,White,SUV,51.4 mpg
/ad/30956784,Nissan Navara,a Double Cab Pick Up N-Guard 2.3dCi 190 TT 4WD Auto Pick Up,"35,388",2021,Automatic,30.4 mpg,Diesel,2021,2.3L,"12,500 miles",Diesel,Automatic,Black,Pick Up,30.4 mpg
/ad/30878611,Nissan Qashqai,i 1.5 E-Power Tekna+ 5dr Auto SUV,"35,365",2023,Semi-Auto,51.4 mpg,Hybrid,2023,1.5L,"4,494 miles",Hybrid,Semiauto,Blue,SUV,51.4 mpg
/ad/30904880,Nissan Qashqai,i 1.3 DiG-T MH Tekna 5dr SUV,"34,999",2023,Manual,44.1 mpg,Hybrid,2023,1.3L,10 miles,Hybrid,Manual,Blue,SUV,44.1 mpg
/ad/30856893,Nissan Qashqai,i 1.5 E-Power N-Connecta 5dr Auto SUV,"34,999",2023,Semi-Auto,51.4 mpg,Hybrid,2023,1.5L,"2,500 miles",Hybrid,Semiauto,Blue,SUV,51.4 mpg
/ad/30784962,Nissan X Trail,l 1.5 E-Power 204 Tekna 5dr Xtronic SUV,"34,999",2023,Semi-Auto,47.1 mpg,Hybrid,2023,1.5L,"3,807 miles",Hybrid,Semiauto,Blue,SUV,47.1 mpg
/ad/30962321,Nissan X Trail,l 1.5 E-Power E-4orce 213 N-Connecta 5dr 7Seat Auto SUV,"34,999",2023,Semi-Auto,44.1 mpg,Hybrid,2023,1.5L,"5,136 miles",Hybrid,Semiauto,Black,SUV,44.1 mpg
/ad/30610623,Nissan X Trail,l 1.5 E-Power 204 N-Connecta 5dr Xtronic SUV,"34,995",2023,Semi-Auto,48.7 mpg,Hybrid,2023,1.5L,"2,245 miles",Hybrid,Semiauto,Silver,SUV,48.7 mpg
/ad/30440150,Nissan 300,CAMPERVAN 1.6 DCI L1H1 120 BHP Other,"34,995",2018,Manual,43.5 mpg,Diesel,2018,1598cc,"4,837 miles",Diesel,Manual,WHITE,Other,43.5 mpg
